Model,Scenario,Year,population,Country,gdp
OECD Env-Growth,SSP2_v9_130325,2080,1756.88912844185,India,27152818.0315694
OECD Env-Growth,SSP2_v9_130325,2085,1727.88100766548,India,29717590.3314099
OECD Env-Growth,SSP2_v9_130325,2090,1693.19651090934,India,32260149.5373288
OECD Env-Growth,SSP2_v9_130325,2095,1653.48097788993,India,34763836.6224526
OECD Env-Growth,SSP2_v9_130325,2100,1611.27455418911,India,37179571.4644087
OECD Env-Growth,SSP3_v9_130325,2010,1230.984504,India,1656562.16864857
OECD Env-Growth,SSP3_v9_130325,2015,1322.64787379265,India,2288723.19601337
OECD Env-Growth,SSP3_v9_130325,2020,1419.43576363929,India,3185810.68215663
OECD Env-Growth,SSP3_v9_130325,2025,1516.04975353117,India,4166017.35736902
OECD Env-Growth,SSP3_v9_130325,2030,1612.05157537423,India,5118976.54509609
OECD Env-Growth,SSP3_v9_130325,2035,1704.84981828201,India,6003649.00448859
OECD Env-Growth,SSP3_v9_130325,2040,1797.20275668138,India,6885076.90560797
OECD Env-Growth,SSP3_v9_130325,2045,1889.92560943537,India,7741346.89639403
OECD Env-Growth,SSP3_v9_130325,2050,1980.80090082034,India,8567000.13792407
OECD Env-Growth,SSP3_v9_130325,2055,2065.31527362908,India,9381058.22151647
OECD Env-Growth,SSP3_v9_130325,2060,2142.54193157094,India,10197112.9214718
OECD Env-Growth,SSP3_v9_130325,2065,2213.54236801135,India,11023805.5099707
OECD Env-Growth,SSP3_v9_130325,2070,2280.1420298742,India,11854599.7098714
OECD Env-Growth,SSP3_v9_130325,2075,2344.02463059427,India,12688630.3056345
OECD Env-Growth,SSP3_v9_130325,2080,2405.07155632959,India,13508916.7620965
OECD Env-Growth,SSP3_v9_130325,2085,2462.76814363023,India,14311623.6531392
OECD Env-Growth,SSP3_v9_130325,2090,2518.01907434175,India,15115876.8675518
OECD Env-Growth,SSP3_v9_130325,2095,2571.27266857872,India,15927464.0080232
OECD Env-Growth,SSP3_v9_130325,2100,2622.18916804803,India,16749095.9018571
OECD Env-Growth,SSP4_v9_130325,2010,1230.984504,India,1656562.16864857
OECD Env-Growth,SSP4_v9_130325,2015,1310.08686896829,India,2266987.14965336
OECD Env-Growth,SSP4_v9_130325,2020,1383.49375911784,India,3129578.47409804
OECD Env-Growth,SSP4_v9_130325,2025,1446.22138268177,India,4154921.01342165
OECD Env-Growth,SSP4_v9_130325,2030,1496.89060244663,India,5309735.25859461
OECD Env-Growth,SSP4_v9_130325,2035,1539.70617859011,India,6572178.14498265
OECD Env-Growth,SSP4_v9_130325,2040,1573.37240566899,India,7940092.9822787
OECD Env-Growth,SSP4_v9_130325,2045,1597.26505320982,India,9362861.03368386
OECD Env-Growth,SSP4_v9_130325,2050,1609.26716569405,India,10809946.7205823
OECD Env-Growth,SSP4_v9_130325,2055,1608.89926174353,India,12280866.6468708
OECD Env-Growth,SSP4_v9_130325,2060,1595.76328134622,India,13758053.9442136
OECD Env-Growth,SSP4_v9_130325,2065,1570.40806482175,India,15191629.480919
OECD Env-Growth,SSP4_v9_130325,2070,1533.90817316222,India,16529235.4732312
OECD Env-Growth,SSP4_v9_130325,2075,1487.73220656356,India,17742180.1404294
OECD Env-Growth,SSP4_v9_130325,2080,1433.5769460872,India,18839492.9226722
OECD Env-Growth,SSP4_v9_130325,2085,1373.54225881685,India,19818504.2581769
OECD Env-Growth,SSP4_v9_130325,2090,1309.41137319028,India,20697112.9533167
OECD Env-Growth,SSP4_v9_130325,2095,1242.8609662279,India,21481269.4055283
OECD Env-Growth,SSP4_v9_130325,2100,1175.34254969079,India,22145499.184328
OECD Env-Growth,SSP5_v9_130325,2010,1230.984504,India,1656562.16864857
OECD Env-Growth,SSP5_v9_130325,2015,1304.41551899877,India,2257172.757661
OECD Env-Growth,SSP5_v9_130325,2020,1367.78446147098,India,3149958.65333902
OECD Env-Growth,SSP5_v9_130325,2025,1421.50446945943,India,4514964.04466995
OECD Env-Growth,SSP5_v9_130325,2030,1465.00860900758,India,6529181.73942245
OECD Env-Growth,SSP5_v9_130325,2035,1501.46125617073,India,9315596.14076867
OECD Env-Growth,SSP5_v9_130325,2040,1529.09526574392,India,12746327.6664228
OECD Env-Growth,SSP5_v9_130325,2045,1547.28037604142,India,16720547.4167917
OECD Env-Growth,SSP5_v9_130325,2050,1555.04757228645,India,21085444.6328882
OECD Env-Growth,SSP5_v9_130325,2055,1552.74666479262,India,25787789.9668753
OECD Env-Growth,SSP5_v9_130325,2060,1540.03689006476,India,30739238.9264019
OECD Env-Growth,SSP5_v9_130325,2065,1517.04691396537,India,35803185.8586232
OECD Env-Growth,SSP5_v9_130325,2070,1484.45323747449,India,40781147.2352004
OECD Env-Growth,SSP5_v9_130325,2075,1442.83988298353,India,45541583.0860934
OECD Env-Growth,SSP5_v9_130325,2080,1393.19094330003,India,50140034.0817835
OECD Env-Growth,SSP5_v9_130325,2085,1336.55182855662,India,54512511.0031959
OECD Env-Growth,SSP5_v9_130325,2090,1274.43235223331,India,58580101.930536
OECD Env-Growth,SSP5_v9_130325,2095,1208.44385321723,India,62302693.6031073
OECD Env-Growth,SSP5_v9_130325,2100,1140.24089408365,India,65592814.4530418
IIASA GDP,SSP1_v9_130219,2010,4.560155,Ireland,221356.661986755
IIASA GDP,SSP1_v9_130219,2015,4.86984167763186,Ireland,245284.777819715
IIASA GDP,SSP1_v9_130219,2020,5.15441482907528,Ireland,280216.918901611
IIASA GDP,SSP1_v9_130219,2025,5.42031615688194,Ireland,330963.706197409
IIASA GDP,SSP1_v9_130219,2030,5.67321633623154,Ireland,386607.661990317
IIASA GDP,SSP1_v9_130219,2035,5.92465632216913,Ireland,443302.669958332
IIASA GDP,SSP1_v9_130219,2040,6.17844358805696,Ireland,498255.792744718
IIASA GDP,SSP1_v9_130219,2045,6.42725047011938,Ireland,552235.73061666
IIASA GDP,SSP1_v9_130219,2050,6.65882270212772,Ireland,606402.416350228
IIASA GDP,SSP1_v9_130219,2055,6.86566293398095,Ireland,662208.661886155
IIASA GDP,SSP1_v9_130219,2060,7.04876493117701,Ireland,719744.091051667
IIASA GDP,SSP1_v9_130219,2065,7.2043011920937,Ireland,777591.851063266
IIASA GDP,SSP1_v9_130219,2070,7.3369480379708,Ireland,834274.110342124
IIASA GDP,SSP1_v9_130219,2075,7.4315989494175,Ireland,888719.289567682
IIASA GDP,SSP1_v9_130219,2080,7.49156838773648,Ireland,941155.281227966
IIASA GDP,SSP1_v9_130219,2085,7.52237122800061,Ireland,992649.283086814
IIASA GDP,SSP1_v9_130219,2090,7.51193932240764,Ireland,1043385.91324351
IIASA GDP,SSP1_v9_130219,2095,7.46823243357141,Ireland,1093720.0256327
IIASA GDP,SSP1_v9_130219,2100,7.39638648835036,Ireland,1142828.80722311
IIASA GDP,SSP2_v9_130219,2010,4.560155,Ireland,221356.661986755
IIASA GDP,SSP2_v9_130219,2015,4.86373224547139,Ireland,245423.898916194
IIASA GDP,SSP2_v9_130219,2020,5.13844401335155,Ireland,279829.24430459
IIASA GDP,SSP2_v9_130219,2025,5.39049430802282,Ireland,328349.725326912
IIASA GDP,SSP2_v9_130219,2030,5.62469201255552,Ireland,379742.063262628
IIASA GDP,SSP2_v9_130219,2035,5.85191215257256,Ireland,430484.699140749
IIASA GDP,SSP2_v9_130219,2040,6.07602875540118,Ireland,478199.402859468
IIASA GDP,SSP2_v9_130219,2045,6.2912676742979,Ireland,523676.543399224
IIASA GDP,SSP2_v9_130219,2050,6.48633718249568,Ireland,567899.452654303
IIASA GDP,SSP2_v9_130219,2055,6.65528540094123,Ireland,612299.394805187
IIASA GDP,SSP2_v9_130219,2060,6.7998028901991,Ireland,657153.455282633
IIASA GDP,SSP2_v9_130219,2065,6.915046343453,Ireland,701360.987643298
IIASA GDP,SSP2_v9_130219,2070,7.00842227946427,Ireland,743915.474069442
IIASA GDP,SSP2_v9_130219,2075,7.08422339433706,Ireland,784932.818876029
IIASA GDP,SSP2_v9_130219,2080,7.14425990175797,Ireland,825429.101367023
IIASA GDP,SSP2_v9_130219,2085,7.18906429375849,Ireland,866460.358568175
IIASA GDP,SSP2_v9_130219,2090,7.21766055465638,Ireland,908444.699833084
IIASA GDP,SSP2_v9_130219,2095,7.22899855388887,Ireland,951092.56989224
IIASA GDP,SSP2_v9_130219,2100,7.21865454731166,Ireland,993030.519973097
IIASA GDP,SSP3_v9_130219,2010,4.560155,Ireland,221356.661986755
IIASA GDP,SSP3_v9_130219,2015,4.8251170448075,Ireland,233399.931052979
IIASA GDP,SSP3_v9_130219,2020,5.02466977720907,Ireland,244809.088013982
IIASA GDP,SSP3_v9_130219,2025,5.16265444430086,Ireland,261176.057062172
IIASA GDP,SSP3_v9_130219,2030,5.25857266261878,Ireland,278123.331951869
IIASA GDP,SSP3_v9_130219,2035,5.33408346642237,Ireland,294957.428502657
IIASA GDP,SSP3_v9_130219,2040,5.39165086835975,Ireland,310829.873507433
IIASA GDP,SSP3_v9_130219,2045,5.42373698218131,Ireland,325711.516647675
IIASA GDP,SSP3_v9_130219,2050,5.41936321563221,Ireland,339218.407294838
IIASA GDP,SSP3_v9_130219,2055,5.37641243515853,Ireland,351686.509444657
IIASA GDP,SSP3_v9_130219,2060,5.29845534114101,Ireland,363117.74834909
IIASA GDP,SSP3_v9_130219,2065,5.19104572171617,Ireland,373160.661886849
IIASA GDP,SSP3_v9_130219,2070,5.06671470010049,Ireland,381658.470064483
IIASA GDP,SSP3_v9_130219,2075,4.93420141598258,Ireland,388657.679793824
IIASA GDP,SSP3_v9_130219,2080,4.79668182914374,Ireland,394559.639401051
IIASA GDP,SSP3_v9_130219,2085,4.65182708381646,Ireland,399749.753164158
IIASA GDP,SSP3_v9_130219,2090,4.49458334219056,Ireland,404336.656362392
IIASA GDP,SSP3_v9_130219,2095,4.32097043668975,Ireland,407841.896120206
IIASA GDP,SSP3_v9_130219,2100,4.13327718389121,Ireland,409591.39858758
IIASA GDP,SSP4_v9_130219,2010,4.560155,Ireland,221356.661986755
IIASA GDP,SSP4_v9_130219,2015,4.84795072742292,Ireland,246487.121344865
IIASA GDP,SSP4_v9_130219,2020,5.09239721961759,Ireland,282021.783550917
IIASA GDP,SSP4_v9_130219,2025,5.30198751493807,Ireland,330280.952871262
IIASA GDP,SSP4_v9_130219,2030,5.4800240431601,Ireland,378463.442133586
IIASA GDP,SSP4_v9_130219,2035,5.64550289014054,Ireland,423444.161882149
IIASA GDP,SSP4_v9_130219,2040,5.7983638019021,Ireland,464101.866441246
IIASA GDP,SSP4_v9_130219,2045,5.93031763004563,Ireland,501564.333736256
IIASA GDP,SSP4_v9_130219,2050,6.02991336069119,Ireland,536253.511260207
IIASA GDP,SSP4_v9_130219,2055,6.0947467136884,Ireland,569454.622840342
IIASA GDP,SSP4_v9_130219,2060,6.12553928071705,Ireland,601612.406903874
IIASA GDP,SSP4_v9_130219,2065,6.11850709686645,Ireland,631953.625141281
IIASA GDP,SSP4_v9_130219,2070,6.08159590518373,Ireland,659666.877081118
IIASA GDP,SSP4_v9_130219,2075,6.01987883703867,Ireland,684052.931783065
IIASA GDP,SSP4_v9_130219,2080,5.93709455774459,Ireland,705109.359261801
IIASA GDP,SSP4_v9_130219,2085,5.83628605475117,Ireland,723398.872720968
IIASA GDP,SSP4_v9_130219,2090,5.71821613622251,Ireland,739834.630493489
IIASA GDP,SSP4_v9_130219,2095,5.58251350307267,Ireland,754865.893535433
IIASA GDP,SSP4_v9_130219,2100,5.42545318522229,Ireland,767672.415246234
IIASA GDP,SSP5_v9_130219,2010,4.560155,Ireland,221356.661986755
IIASA GDP,SSP5_v9_130219,2015,4.90417117082584,Ireland,246457.551692003
IIASA GDP,SSP5_v9_130219,2020,5.25522176028967,Ireland,285730.273098298
IIASA GDP,SSP5_v9_130219,2025,5.62352847959852,Ireland,346549.003851461
IIASA GDP,SSP5_v9_130219,2030,6.00060796452574,Ireland,420041.80907608
IIASA GDP,SSP5_v9_130219,2035,6.38709583461932,Ireland,502872.401716593
IIASA GDP,SSP5_v9_130219,2040,6.79086386933422,Ireland,591836.830707257
IIASA GDP,SSP5_v9_130219,2045,7.21074807839045,Ireland,687670.932455787
IIASA GDP,SSP5_v9_130219,2050,7.63869089206975,Ireland,791793.913627488
IIASA GDP,SSP5_v9_130219,2055,8.06346419813279,Ireland,906520.885608291
IIASA GDP,SSP5_v9_130219,2060,8.48545347730037,Ireland,1033328.50489699
IIASA GDP,SSP5_v9_130219,2065,8.89231374003545,Ireland,1171810.62126702
IIASA GDP,SSP5_v9_130219,2070,9.28693815933673,Ireland,1320341.48666512
IIASA GDP,SSP5_v9_130219,2075,9.65265481067338,Ireland,1477603.30564772
IIASA GDP,SSP5_v9_130219,2080,9.99130335128679,Ireland,1643856.31751429
IIASA GDP,SSP5_v9_130219,2085,10.3061680292,Ireland,1820741.11874242
IIASA GDP,SSP5_v9_130219,2090,10.5817041639728,Ireland,2008899.87445871
IIASA GDP,SSP5_v9_130219,2095,10.8252678955291,Ireland,2209578.44470044
IIASA GDP,SSP5_v9_130219,2100,11.0422881418614,Ireland,2422904.04004971
OECD Env-Growth,SSP1_v9_130325,2010,4.560155,Ireland,221356.661986755
OECD Env-Growth,SSP1_v9_130325,2015,4.86926617785235,Ireland,246352.291294532
OECD Env-Growth,SSP1_v9_130325,2020,5.15389330201342,Ireland,277981.153949251
OECD Env-Growth,SSP1_v9_130325,2025,5.42015738590604,Ireland,310847.560138847
OECD Env-Growth,SSP1_v9_130325,2030,5.67315927404922,Ireland,348283.252068885
OECD Env-Growth,SSP1_v9_130325,2035,5.92412082438479,Ireland,387628.88618775
OECD Env-Growth,SSP1_v9_130325,2040,6.17814288143177,Ireland,426588.131714059
OECD Env-Growth,SSP1_v9_130325,2045,6.42706409395973,Ireland,463898.694242237
OECD Env-Growth,SSP1_v9_130325,2050,6.65864243512304,Ireland,501599.770508087
OECD Env-Growth,SSP1_v9_130325,2055,6.86573672259508,Ireland,542642.214318106
OECD Env-Growth,SSP1_v9_130325,2060,7.04834695637584,Ireland,587936.307694615
OECD Env-Growth,SSP1_v9_130325,2065,7.20443279865772,Ireland,635998.373444132
OECD Env-Growth,SSP1_v9_130325,2070,7.33705475615213,Ireland,684653.085042018
OECD Env-Growth,SSP1_v9_130325,2075,7.43193046420582,Ireland,730506.823105966
OECD Env-Growth,SSP1_v9_130325,2080,7.4911002606264,Ireland,775952.171803404
OECD Env-Growth,SSP1_v9_130325,2085,7.52170532774049,Ireland,821767.408512933
OECD Env-Growth,SSP1_v9_130325,2090,7.51150363870246,Ireland,868384.298423388
OECD Env-Growth,SSP1_v9_130325,2095,7.46763637583893,Ireland,915845.468034304
OECD Env-Growth,SSP1_v9_130325,2100,7.39622455257271,Ireland,962843.246343826
OECD Env-Growth,SSP2_v9_130325,2010,4.560155,Ireland,221356.661986755
OECD Env-Growth,SSP2_v9_130325,2015,4.86314516442953,Ireland,246044.280459185
OECD Env-Growth,SSP2_v9_130325,2020,5.13859076845638,Ireland,276886.615445071
OECD Env-Growth,SSP2_v9_130325,2025,5.39057248769575,Ireland,307975.08408956
OECD Env-Growth,SSP2_v9_130325,2030,5.62419116666667,Ireland,343404.580444724
OECD Env-Growth,SSP2_v9_130325,2035,5.85168883221477,Ireland,380843.022471506
OECD Env-Growth,SSP2_v9_130325,2040,6.07612599105146,Ireland,418909.861604332
OECD Env-Growth,SSP2_v9_130325,2045,6.29138162975392,Ireland,456452.807307392
OECD Env-Growth,SSP2_v9_130325,2050,6.48623389038031,Ireland,495524.806800212
OECD Env-Growth,SSP2_v9_130325,2055,6.65558192841163,Ireland,538511.56900836
OECD Env-Growth,SSP2_v9_130325,2060,6.79942574384788,Ireland,586134.994327182
OECD Env-Growth,SSP2_v9_130325,2065,6.91470482997763,Ireland,636798.651596686
OECD Env-Growth,SSP2_v9_130325,2070,7.00856036912752,Ireland,688401.466904324
OECD Env-Growth,SSP2_v9_130325,2075,7.08405286800895,Ireland,738112.215651973
OECD Env-Growth,SSP2_v9_130325,2080,7.14424283333333,Ireland,788482.987618222
OECD Env-Growth,SSP2_v9_130325,2085,7.18913026510067,Ireland,840307.185713766
OECD Env-Growth,SSP2_v9_130325,2090,7.21769499440716,Ireland,894756.351151623
OECD Env-Growth,SSP2_v9_130325,2095,7.22891685234899,Ireland,951849.734609
OECD Env-Growth,SSP2_v9_130325,2100,7.21871516331096,Ireland,1010067.90763474
OECD Env-Growth,SSP3_v9_130325,2010,4.560155,Ireland,221356.661986755
OECD Env-Growth,SSP3_v9_130325,2015,4.82539891498882,Ireland,244090.336722451
OECD Env-Growth,SSP3_v9_130325,2020,5.02433185123042,Ireland,270304.258887896
OECD Env-Growth,SSP3_v9_130325,2025,5.16205465324385,Ireland,292874.302867313
OECD Env-Growth,SSP3_v9_130325,2030,5.25795053020134,Ireland,316900.523072769
OECD Env-Growth,SSP3_v9_130325,2035,5.33446319798658,Ireland,338675.789093121
OECD Env-Growth,SSP3_v9_130325,2040,5.39159265659955,Ireland,356555.543075354
OECD Env-Growth,SSP3_v9_130325,2045,5.42321789261745,Ireland,369530.499514356
OECD Env-Growth,SSP3_v9_130325,2050,5.41913721700224,Ireland,380074.37043151
OECD Env-Growth,SSP3_v9_130325,2055,5.37629012304251,Ireland,390285.47964262
OECD Env-Growth,SSP3_v9_130325,2060,5.29875728635347,Ireland,400632.718642566
OECD Env-Growth,SSP3_v9_130325,2065,5.19061938255034,Ireland,409752.03944624
OECD Env-Growth,SSP3_v9_130325,2070,5.06615877628635,Ireland,415849.003928068
OECD Env-Growth,SSP3_v9_130325,2075,4.93455698769575,Ireland,417265.303751317
OECD Env-Growth,SSP3_v9_130325,2080,4.79683418568233,Ireland,417241.927928991
OECD Env-Growth,SSP3_v9_130325,2085,4.65197020134228,Ireland,416526.902775507
OECD Env-Growth,SSP3_v9_130325,2090,4.4948641901566,Ireland,415806.377428534
OECD Env-Growth,SSP3_v9_130325,2095,4.32041530760626,Ireland,414769.590955981
OECD Env-Growth,SSP3_v9_130325,2100,4.13270422930649,Ireland,412041.494985763
OECD Env-Growth,SSP4_v9_130325,2010,4.560155,Ireland,221356.661986755
OECD Env-Growth,SSP4_v9_130325,2015,4.84784263087248,Ireland,245245.377355003
OECD Env-Growth,SSP4_v9_130325,2020,5.09268316778524,Ireland,274881.794918569
OECD Env-Growth,SSP4_v9_130325,2025,5.30181779306488,Ireland,305964.76336957
OECD Env-Growth,SSP4_v9_130325,2030,5.48034735123043,Ireland,341603.267077292
OECD Env-Growth,SSP4_v9_130325,2035,5.64561471364653,Ireland,378218.055129194
OECD Env-Growth,SSP4_v9_130325,2040,5.798640049217,Ireland,413444.04432529
OECD Env-Growth,SSP4_v9_130325,2045,5.93024183780761,Ireland,446226.572564189
OECD Env-Growth,SSP4_v9_130325,2050,6.03021839038031,Ireland,479143.855543553
OECD Env-Growth,SSP4_v9_130325,2055,6.09448903131991,Ireland,514120.960984301
OECD Env-Growth,SSP4_v9_130325,2060,6.125094098434,Ireland,551808.286766431
OECD Env-Growth,SSP4_v9_130325,2065,6.11795291610738,Ireland,590163.886057394
OECD Env-Growth,SSP4_v9_130325,2070,6.08122683557047,Ireland,626494.039096275
OECD Env-Growth,SSP4_v9_130325,2075,6.02001670134228,Ireland,657879.518189134
OECD Env-Growth,SSP4_v9_130325,2080,5.93738302013423,Ireland,687955.951231769
OECD Env-Growth,SSP4_v9_130325,2085,5.83638629865772,Ireland,717392.986781383
OECD Env-Growth,SSP4_v9_130325,2090,5.71804670581656,Ireland,747250.787132855
OECD Env-Growth,SSP4_v9_130325,2095,5.58236424161074,Ireland,777422.098513164
OECD Env-Growth,SSP4_v9_130325,2100,5.42525823042506,Ireland,805499.211222785
OECD Env-Growth,SSP5_v9_130325,2010,4.560155,Ireland,221356.661986755
OECD Env-Growth,SSP5_v9_130325,2015,4.90395192058166,Ireland,248088.977388476
OECD Env-Growth,SSP5_v9_130325,2020,5.25489002348993,Ireland,284188.122300847
OECD Env-Growth,SSP5_v9_130325,2025,5.62317099776286,Ireland,326650.99107923
OECD Env-Growth,SSP5_v9_130325,2030,6.00063349217002,Ireland,378257.931531985
OECD Env-Growth,SSP5_v9_130325,2035,6.38727750671141,Ireland,437301.13358098
OECD Env-Growth,SSP5_v9_130325,2040,6.79024422371365,Ireland,501562.644202041
OECD Env-Growth,SSP5_v9_130325,2045,7.21055381208054,Ireland,570935.209622145
OECD Env-Growth,SSP5_v9_130325,2050,7.63902475167785,Ireland,648548.43993616
OECD Env-Growth,SSP5_v9_130325,2055,8.06341501565996,Ireland,738780.489160806
OECD Env-Growth,SSP5_v9_130325,2060,8.48576494183445,Ireland,844470.832184442
OECD Env-Growth,SSP5_v9_130325,2065,8.8917921655481,Ireland,965602.968426603
OECD Env-Growth,SSP5_v9_130325,2070,9.28659753131991,Ireland,1101549.87582962
OECD Env-Growth,SSP5_v9_130325,2075,9.65283816778524,Ireland,1248992.18762327
OECD Env-Growth,SSP5_v9_130325,2080,9.99153424384788,Ireland,1409911.34851173
OECD Env-Growth,SSP5_v9_130325,2085,10.3057462662192,Ireland,1586463.43434244
OECD Env-Growth,SSP5_v9_130325,2090,10.5811918702461,Ireland,1780221.50045306
OECD Env-Growth,SSP5_v9_130325,2095,10.825012238255,Ireland,1992967.60953381
OECD Env-Growth,SSP5_v9_130325,2100,11.0423082147651,Ireland,2226017.68287679
IIASA GDP,SSP1_v9_130219,2010,74.253373,Iran (Islamic Republic of),467790.215915476
IIASA GDP,SSP1_v9_130219,2015,78.3197963777456,Iran (Islamic Republic of),554660.785779072
IIASA GDP,SSP1_v9_130219,2020,81.6580131906751,Iran (Islamic Republic of),637679.450806116
IIASA GDP,SSP1_v9_130219,2025,84.0298766498777,Iran (Islamic Republic of),706572.349046316
IIASA GDP,SSP1_v9_130219,2030,85.6178724721695,Iran (Islamic Republic of),776846.013416408
IIASA GDP,SSP1_v9_130219,2035,86.839567813705,Iran (Islamic Republic of),861954.757897609
IIASA GDP,SSP1_v9_130219,2040,87.7349622106542,Iran (Islamic Republic of),969055.535471574
IIASA GDP,SSP1_v9_130219,2045,88.1388024481599,Iran (Islamic Republic of),1095253.43842389
IIASA GDP,SSP1_v9_130219,2050,87.8855499064499,Iran (Islamic Republic of),1226525.07301187
IIASA GDP,SSP1_v9_130219,2055,86.982882331932,Iran (Islamic Republic of),1348876.13113827
IIASA GDP,SSP1_v9_130219,2060,85.4996442118435,Iran (Islamic Republic of),1452022.79630673
IIASA GDP,SSP1_v9_130219,2065,83.5296844924308,Iran (Islamic Republic of),1529440.38522223
IIASA GDP,SSP1_v9_130219,2070,81.0991785336133,Iran (Islamic Republic of),1590050.06755559
IIASA GDP,SSP1_v9_130219,2075,78.1898584162301,Iran (Islamic Republic of),1641735.30018436
IIASA GDP,SSP1_v9_130219,2080,74.8311102650391,Iran (Islamic Republic of),1687822.81118388
IIASA GDP,SSP1_v9_130219,2085,70.8422689571272,Iran (Islamic Republic of),1721235.76028422
IIASA GDP,SSP1_v9_130219,2090,66.5162772246345,Iran (Islamic Republic of),1735670.77873499
IIASA GDP,SSP1_v9_130219,2095,62.0625757882309,Iran (Islamic Republic of),1733175.47978011
IIASA GDP,SSP1_v9_130219,2100,57.5090356664844,Iran (Islamic Republic of),1723489.16840041
IIASA GDP,SSP2_v9_130219,2010,74.253373,Iran (Islamic Republic of),467790.215915476
IIASA GDP,SSP2_v9_130219,2015,78.6403241662627,Iran (Islamic Republic of),554795.675524381
IIASA GDP,SSP2_v9_130219,2020,82.6500313789855,Iran (Islamic Republic of),632955.528836739
IIASA GDP,SSP2_v9_130219,2025,85.8298460331111,Iran (Islamic Republic of),694161.716448747
IIASA GDP,SSP2_v9_130219,2030,88.2825756181688,Iran (Islamic Republic of),754199.312658794
IIASA GDP,SSP2_v9_130219,2035,90.2943608828843,Iran (Islamic Republic of),827225.594070332
IIASA GDP,SSP2_v9_130219,2040,92.004906241132,Iran (Islamic Republic of),920860.240484292
IIASA GDP,SSP2_v9_130219,2045,93.2442017263571,Iran (Islamic Republic of),1034321.48052841
IIASA GDP,SSP2_v9_130219,2050,93.8186888996485,Iran (Islamic Republic of),1156025.48486272
IIASA GDP,SSP2_v9_130219,2055,93.667441721304,Iran (Islamic Republic of),1274624.17693537
IIASA GDP,SSP2_v9_130219,2060,92.8210563021939,Iran (Islamic Republic of),1381832.51133018
IIASA GDP,SSP2_v9_130219,2065,91.4036801334195,Iran (Islamic Republic of),1472701.79524306
IIASA GDP,SSP2_v9_130219,2070,89.4892072183086,Iran (Islamic Republic of),1543451.92332501
IIASA GDP,SSP2_v9_130219,2075,87.1386978606197,Iran (Islamic Republic of),1592871.31653312
IIASA GDP,SSP2_v9_130219,2080,84.4964576107048,Iran (Islamic Republic of),1630981.86418568
IIASA GDP,SSP2_v9_130219,2085,81.8116981852482,Iran (Islamic Republic of),1667697.2043249
IIASA GDP,SSP2_v9_130219,2090,79.3195112666791,Iran (Islamic Republic of),1710106.77970043
IIASA GDP,SSP2_v9_130219,2095,77.114604208581,Iran (Islamic Republic of),1761011.51129481
IIASA GDP,SSP2_v9_130219,2100,75.0982047247027,Iran (Islamic Republic of),1820869.4435053
IIASA GDP,SSP3_v9_130219,2010,74.253373,Iran (Islamic Republic of),467790.215915476
IIASA GDP,SSP3_v9_130219,2015,79.0899162788291,Iran (Islamic Republic of),555165.430049735
IIASA GDP,SSP3_v9_130219,2020,83.8937405787087,Iran (Islamic Republic of),624943.287724269
IIASA GDP,SSP3_v9_130219,2025,88.1052556899863,Iran (Islamic Republic of),667923.564556996
IIASA GDP,SSP3_v9_130219,2030,91.706682202615,Iran (Islamic Republic of),704300.17156975
IIASA GDP,SSP3_v9_130219,2035,94.8673383919783,Iran (Islamic Republic of),741726.727302605
IIASA GDP,SSP3_v9_130219,2040,97.8712618987802,Iran (Islamic Republic of),783890.32956456
IIASA GDP,SSP3_v9_130219,2045,100.652505249647,Iran (Islamic Republic of),836302.917083538
IIASA GDP,SSP3_v9_130219,2050,102.96410566121,Iran (Islamic Republic of),891551.734692601
IIASA GDP,SSP3_v9_130219,2055,104.553614775612,Iran (Islamic Republic of),944773.526168819
IIASA GDP,SSP3_v9_130219,2060,105.46972862574,Iran (Islamic Republic of),999557.064649606
IIASA GDP,SSP3_v9_130219,2065,105.919833572351,Iran (Islamic Republic of),1059567.81588671
IIASA GDP,SSP3_v9_130219,2070,106.15570121244,Iran (Islamic Republic of),1119227.02368846
IIASA GDP,SSP3_v9_130219,2075,106.424608904743,Iran (Islamic Republic of),1171311.15224807
IIASA GDP,SSP3_v9_130219,2080,106.946949110178,Iran (Islamic Republic of),1216085.33731349
IIASA GDP,SSP3_v9_130219,2085,107.885117151285,Iran (Islamic Republic of),1262174.13098316
IIASA GDP,SSP3_v9_130219,2090,109.280180264181,Iran (Islamic Republic of),1319079.52970244
IIASA GDP,SSP3_v9_130219,2095,111.040707290322,Iran (Islamic Republic of),1389914.97308344
IIASA GDP,SSP3_v9_130219,2100,113.030072442757,Iran (Islamic Republic of),1471916.87283848
IIASA GDP,SSP4_v9_130219,2010,74.253373,Iran (Islamic Republic of),467790.215915476
IIASA GDP,SSP4_v9_130219,2015,78.4339687341753,Iran (Islamic Republic of),549947.358095254
IIASA GDP,SSP4_v9_130219,2020,82.0176151598739,Iran (Islamic Republic of),609873.48338211
IIASA GDP,SSP4_v9_130219,2025,84.6379749471518,Iran (Islamic Republic of),638510.703686751
IIASA GDP,SSP4_v9_130219,2030,86.3833134067049,Iran (Islamic Republic of),657555.33713229
IIASA GDP,SSP4_v9_130219,2035,87.6393879920712,Iran (Islamic Republic of),676226.329271204
IIASA GDP,SSP4_v9_130219,2040,88.4694963536151,Iran (Islamic Republic of),699288.643041474
